托运|-0.0075736063137425945 0.038957577792549346 0.27449783615238493 0.15409777066624078 0.1367218752572066 -0.15577877135738472 0.0036555157329359886 -0.3989298777956639 0.153935211253392 0.14237748125460453 0.04585201524517139 0.23740172860093717 -0.4479978713535356 -0.09647187718469764 0.1627516462210767 -0.2783695432807591 0.4579777817937392 -0.1084898333121954 -0.2414610858635501 -0.03127788131623406
报销|0.03395051716702606 -0.08017502446826895 -0.24740955341539753 -0.10341785145824982 -0.11732771465511412 -0.034819079363232766 -0.1135728401726504 0.5006763057411251 -0.10263780252159442 -0.03358928690350571 -0.04424077927814368 -0.17764431487244825 0.4609107133126648 0.15805300260559974 -0.22403453443668953 0.31090412105179843 -0.38844713373829287 0.1424505510562367 0.20319282326614818 0.006198852081845812
安检|-0.007634103425630706 0.03905585687024611 0.27446725377074355 0.15400003321681804 0.13669325301978327 -0.1553620489507948 0.003906544792862482 -0.39920746640346116 0.15383478663197364 0.14214580084695003 0.04585289230075621 0.23729264730268113 -0.4480779308610098 -0.09662383056143961 0.162909955984376 -0.2784753705478293 0.4578707936627864 -0.10857974120430222 -0.24140127874276104 -0.031224359521594785
故障|-0.0076864089556888645 0.03914046099285477 0.27444080987576397 0.15391570792881243 0.13666852626520312 -0.15500334988525416 0.004122528299631759 -0.3994459627017323 0.15374879303177336 0.14194629858351462 0.045853961319211184 0.2371985760183475 -0.44814673545460876 -0.09675422456505064 0.1630460365696694 -0.27856627645246923 0.45777876610777973 -0.1086569665694971 -0.24134969514402047 -0.03117824019685311
换取|-0.007733520522785543 0.03921661385687235 0.27441691580300204 0.1538397313231692 0.13664621908786073 -0.15468039842336279 0.004316949664976612 -0.399660502341645 0.15367138919927456 0.14176665414095804 0.04585494720949508 0.23711380554561715 -0.4482085400897083 -0.09687153542757337 0.16316847330162898 -0.27864801459071603 0.4576958028530789 -0.10872643784969949 -0.24130318030026013 -0.031136708285113477
危险品|-0.007775990954478994 0.03928522362789944 0.2743953140322783 0.15377121978349811 0.1366260804270007 -0.15438936890622892 0.004492123137300767 -0.39985368263625826 0.15360165344375346 0.14160474650989124 0.045855855491965136 0.2370373536371382 -0.4482641197956417 -0.09697717851350851 0.16327874091788275 -0.2787215853794508 0.4576209538486457 -0.10878899515517947 -0.2412612048195199 -0.031099274324393127
持|-0.00781430766068592 0.039347089557356524 0.2743757750126391 0.15370939324582358 0.1366078877773154 -0.15412689151172473 0.004650086037045216 -0.40002778557112934 0.15353877405496677 0.1414587067270768 0.045856691425801135 0.236968352815763 -0.44831415261648067 -0.0970723979981055 0.16337813589600542 -0.2787878666521756 0.4575533785204291 -0.10884537670327711 -0.2412233000463187 -0.031065506937015788
二等|-0.007848901518050342 0.039402917006103384 0.2743580938074328 0.15365356133863353 0.13659144351166097 -0.1538899899307765 0.004792636822323381 -0.4001848219121758 0.15348203430230764 0.14132688351868555 0.0458574600233228 0.23690603506284483 -0.44835923368725744 -0.0971582906786774 0.16346780125663676 -0.2788476309964478 0.4574923314911622 -0.1088962330537466 -0.2411890501705932 -0.03103502492313098
进疆|-0.007880154355199396 0.039453330066410316 0.27434208718973263 0.15360311166440083 0.13657657174836688 -0.1536760289023634 0.0049213670984581915 -0.40032656816918455 0.1534307997864623 0.1412078143634222 0.04585816605513292 0.23684971886601358 -0.4483998869403617 -0.09723582595736781 0.16354874737105682 -0.2789015602514038 0.4574371504316833 -0.10894213904124227 -0.24115808551210086 -0.031007490600226097
渡海|-0.007908405290872628 0.039498882220396506 0.27432759112117366 0.15355749984546277 0.13656311567115395 -0.15348266982920367 0.00503768866980434 -0.40045459773255987 0.1533845077258636 0.1411002010000833 0.045858814051157736 0.23679879821154645 -0.4484365748957146 -0.09730586269533295 0.16362186950631308 -0.27895025769456133 0.45738724568350714 -0.10898360382916604 -0.24113007678170004 -0.03098260416448234
饮食习惯|-0.007933956126220715 0.039540065383959086 0.27431445855793624 0.1535162410311188 0.13655093522701076 -0.1533078330533528 0.005142856510341339 -0.40057030723059267 0.15334265784234502 0.14100288859981108 0.04585940830056834 0.23675273318781512 -0.44846970689192883 -0.09736916349609002 0.16368796269131222 -0.27899425833750485 0.45734209136028964 -0.10902107942214678 -0.24110473015811285 -0.030960098894802116
中转|-0.007957075953040396 0.03957731761593493 0.2743025575365367 0.15347890262093797 0.13653990514114442 -0.15314966564973578 0.005237988356617335 -0.40067493894477835 0.15330480457495618 0.140914847976082 0.04585995285223546 0.2367110419302132 -0.4484996460416078 -0.09742640686509751 0.16374773437098458 -0.2790340376652326 0.4573012176892577 -0.10905496790694008 -0.24108178304840575 -0.030939737055439384
电话|-0.007978005108819991 0.03961102971806442 0.27429176949960443 0.15344509800514405 0.13652991319911056 -0.15300651381452282 0.005324081491060241 -0.40076959995688066 0.15327055040197293 0.1408351603254192 0.045860451516547565 0.2366732936884404 -0.44852671513668796 -0.09747819760595314 0.16380181522460868 -0.2790700190879302 0.457264204396548 -0.10908562763874824 -0.24106100042408693 -0.030921306380721107
没有|-0.007996958583951611 0.03964155090820426 0.274281987827592 0.15341448115996625 0.1365208587550476 -0.152876899098629 0.005402027176520972 -0.40085527857272935 0.15323954009148266 0.14076300408707831 0.04586090786881416 0.23663910283746342 -0.4485512016847458 -0.09752507574520614 0.16385076845342 -0.2791025803215505 0.45723067497479136 -0.10911337854906075 -0.24104217164422537 -0.030904617047267005
理解|-0.008014128970588848 0.03966919371686063 0.2742731165491531 0.15338674196323263 0.13651265143203012 -0.1527594978725831 0.005472623118688187 -0.4009328584657849 0.15321145573410214 0.1406976435838286 0.045861325254512544 0.2366081236844722 -0.4485733622234587 -0.09756752422391425 0.16389509778388786 -0.27913205887464737 0.45720029169954757 -0.1091385067164541 -0.2410251076908467 -0.030889499055964876
办理|-0.008029689019993154 0.03969423822727096 0.2742650692040983 0.15336160212243313 0.1365052099863384 -0.15265312352164304 0.005536584264012547 -0.40100313090288375 0.1531860124358616 0.1406384191691351 0.04586170679580015 0.23658004595201715 -0.44859342603034313 -0.09760597555040304 0.16393525439213424 -0.279158756782607 0.4571727512830994 -0.10916126831948236 -0.2410096387574087 -0.03087579996071324
购买|-0.008043793871575753 0.039716935761274275 0.2742577678403972 0.153338811621986 0.1364984613120836 -0.15255671095459175 0.005594552188074429 -0.40106680534949357 0.15316295457217355 0.14058473865072388 0.04586205539946686 0.23655459083565528 -0.44861159832610137 -0.09764081757479785 0.16397164291370706 -0.27918294470935817 0.45714778107347664 -0.10918189306528672 -0.24099561213749995 -0.030863382890908373
能够|-0.008056582999763966 0.039737512092974756 0.27425114212660956 0.15331814561524604 0.13649233956647855 -0.15246930308359896 0.0056471032842817575 -0.4011245187001307 0.15314205251927682 0.1405360698024865 0.04586237376581093 0.23653150755337052 -0.44862806305000696 -0.09767239851755286 0.16400462667802876 -0.2792048655120721 0.4571251357209434 -0.10920058717451314 -0.24098289037224388 -0.03085212482453174
迁移|-0.008068181920153624 0.039756170259567326 0.27424512856522815 0.15329940169753073 0.13648678539916512 -0.15239003898877632 0.005694755927965563 -0.4011768433374691 0.15312309979412175 0.14049193380688388 0.045862664398254906 0.2365105703167111 -0.4486429852729901 -0.09770103136196671 0.1640345322813413 -0.2792247373495407 0.4571045942469301 -0.10921753598776067 -0.24097134962019126 -0.030841915075514915
硬座|-0.008078703688778393 0.03977309302686545 0.2742396697941168 0.15328239750713407 0.13648174527159496 -0.15231814352841339 0.005737976761914121 -0.40122429418965727 0.15310591054474093 0.14045189949621906 0.04586292961344385 0.23649157566510715 -0.44865651330246636 -0.09772699770231541 0.16406165359350935 -0.2792427564008471 0.4570859574604991 -0.10923290624832996 -0.24096087821952544 -0.03083265396511465
未|-0.008088250223015372 0.0397884450577931 0.27423471396508947 0.15326696860961217 0.13647717085459474 -0.15225291819424766 0.005777186225831747 -0.40126733492760597 0.15309031734243592 0.14041557828221185 0.045863171551610404 0.23647434011401072 -0.4486687805238731 -0.09775055112432096 0.16408625527843632 -0.2792590992499915 0.45706904567588297 -0.10924684810702964 -0.24095137541698883 -0.030824251651865135
普通|-0.008096913468180235 0.039802374824451925 0.2742302141901968 0.1532529666275336 0.1364730184940199 -0.15219373304268305 0.005812763432855193 -0.4013063834212878 0.15307616923473655 0.14038261968065696 0.04586339218702189 0.23645869807510955 -0.44867990701645344 -0.097771920182442 0.16410857589512226 -0.2792739249831388 0.4570536966916436 -0.10925949688747363 -0.24094275024178702 -0.030816627098661915
12306|-0.008104776430179919 0.039815016298074185 0.27422612804757857 0.15324025758360696 0.13646924873587762 -0.15214001955891202 0.0058450504803082975 -0.40134181655541784 0.1530633300243925 0.14035270735226904 0.04586359333835744 0.23644450001316178 -0.4486900009747626 -0.09779131102840413 0.1641288306359223 -0.2792873770377656 0.45703976399783275 -0.10927097464427835 -0.24093492050593307 -0.03080970715882248
网站|-0.008111914091533398 0.03982649044596033 0.2742224171398343 0.15322872042985486 0.13646582590353407 -0.15209126433246534 0.005874356268672219 -0.4013739744894687 0.15305167674488535 0.14032555559268656 0.04586377667889299 0.23643161080924 -0.44869915996239673 -0.09780890973706714 0.16414721374991614 -0.2792995848369 0.4570271151824092 -0.10928139154159916 -0.24092781191517498 -0.030803425765696855
验票|-0.008118394225539314 0.039836906560176716 0.27421904669879776 0.15321824573946397 0.13646271772065954 -0.15204700344064628 0.005900959891780202 -0.40140316443419477 0.15304109830730536 0.14030090621447214 0.04586394374639898 0.23641990830454127 -0.4487074720203425 -0.09782488436882346 0.1641639006921185 -0.27931066523661197 0.45701563051225874 -0.10929084707531705 -0.24092135727689035 -0.03079772321266899
哪些|-0.008124278121230072 0.03984636343917661 0.27421598523139074 0.15320873454127235 0.1364598949744372 -0.15200681745128522 0.00592511365209262 -0.4014296640062164 0.1530314942970729 0.1402785257722001 0.04586409595267843 0.23640928200258635 -0.44871501664895125 -0.09783938680197178 0.16417905003329739 -0.2793207238107261 0.45700520166759656 -0.1092994311587653 -0.24091549579323024 -0.030792545512287616
订票|-0.00812962122998757 0.03985495044049585 0.27421320420191647 0.15320009727963896 0.13645733121429937 -0.15197032696879098 0.005947045747249781 -0.4014537242133304 0.15302277390203795 0.14025820308862477 0.04586423459269409 0.23639963191070876 -0.44872186567972455 -0.09785255436370453 0.16419280516016357 -0.2793298559932434 0.4569957306114426 -0.10930722508901299 -0.2409101724293861 -0.030787843824852074
身份证件|-0.008134473743191121 0.039862748420137456 0.2742106777467328 0.1531922528847983 0.13645500248208312 -0.15193718865802577 0.005966962667661074 -0.40147557211577806 0.15301485495605796 0.14023974704573924 0.04586436085324984 0.2363908675043338 -0.4487280840507443 -0.09786451128431514 0.16420529579151144 -0.2793381480960378 0.45698712857830853 -0.109314302408322 -0.24090533734820435 -0.030783573948116497
身份证|-0.008138881109001156 0.03986983057212237 0.27420838241774614 0.1531851279407989 0.1364528870700279 -0.15190709168943864 0.005985051339459541 -0.4014954132024347 0.15300766308432126 0.14022298460944474 0.04586447582120499 0.23638290679974963 -0.44873373049761744 -0.09787536999583542 0.1642166393323635 -0.2793456782169409 0.4569793151683331 -0.10932072967337497 -0.2409009454035289 -0.030779695860905173
回家|-0.008142884495312853 0.03987626317987797 0.2742062969516019 0.15317865593981395 0.1364509653034954 -0.15187975455642902 0.006001481042556545 -0.40151343351560365 0.15300113093852008 0.14020775906070743 0.04586458049121214 0.2363756755229418 -0.4487388581701442 -0.09788523229344508 0.16422694208519228 -0.2793525170512601 0.4569722175348754 -0.10932656714316062 -0.24089695568562602 -0.030776173314388377
学生证|-0.00814652120499979 0.03988210628960065 0.27420440206181634 0.1531727766130575 0.1364492193456793 -0.15185492222232308 0.006016405129628803 -0.40152980155361206 0.1529951975115373 0.1401939284096155 0.0458646757729775 0.23636910636365815 -0.44874351518353284 -0.0978941903755623 0.16423630033476405 -0.2793587286180257 0.4569657696550981 -0.10933186939495898 -0.24089333111288738 -0.030772973465581697
挂失|-0.00814982504878922 0.039887414314422685 0.2742026802514216 0.15316743532977242 0.13644763302190985 -0.1518323635598097 0.006029962568545013 -0.40154466997660576 0.1529898075226424 0.1401813639717679 0.04586476249804998 0.23636313830523342 -0.4487477451117961 -0.09790232777645548 0.16424480132100183 -0.2793643709107787 0.45695991167438105 -0.10933668587663714 -0.24089003806472706 -0.030770066548326216
站台票|-0.008152826680443393 0.03989223657709636 0.27420111564397753 0.1531625825568148 0.13644619166144573 -0.151811869050358 0.006042279327896576 -0.40155817713768166 0.15298491086532873 0.1401699490890047 0.045864841426150854 0.2363577160218757 -0.4487515874299695 -0.09790972020345 0.16425252411243 -0.27936949648144277 0.4569545893165206 -0.10934106140241738 -0.24088704605120614 -0.030767425577601412
免费|-0.008155553898348374 0.03989661779795105 0.2741996938310454 0.15315817337226956 0.1364448819548959 -0.15179324871514943 0.006053469622858817 -0.40157044845872625 0.15298046211090224 0.14015957797870734 0.04586491325105914 0.23635278933612283 -0.4487550779109318 -0.09791643628929123 0.16425954039118942 -0.2793741529647472 0.456949753352646 -0.10934503659838078 -0.2408843274154527 -0.030765026083532557
怎么办|-0.008158031917090993 0.03990059853425872 0.27419840173425375 0.153154167027155 0.13644369182553956 -0.15177633025142875 0.006063637037181668 -0.40158159766871016 0.15297642006145334 0.14015015469722555 0.04586497860605914 0.23634831272979823 -0.4487582489820369 -0.09792253826933449 0.16426591515980296 -0.2793783835499176 0.4569453591222943 -0.10934864830354517 -0.24088185706532367 -0.030762845871765428
直接|-0.008160283612391258 0.03990421557481094 0.27419722748171904 0.1531505265512539 0.13644261031372318 -0.15176095735980663 0.0060728755299560245 -0.40159172791394965 0.15297274734909586 0.14014159220926178 0.04586503806905631 0.23634424490453199 -0.44876113004489665 -0.0979280825888583 0.1642717073744209 -0.2793822274041025 0.4569413661033575 -0.10935192992892301 -0.24087961223184434 -0.03076086480829016
收|-0.008162329741642192 0.03990750229855009 0.27419616029370975 0.15314721839516582 0.13644162747116056 -0.15174698822047608 0.006081270352863465 -0.401600932769646 0.15296941007017698 0.14013381154034307 0.04586509216712597 0.2363405483816559 -0.4487637477654547 -0.09793312045617994 0.16427697052320914 -0.27938572005638884 0.4569377375193899 -0.10935491178604728 -0.24087757224990541 -0.030759064623535975
动物|-0.00816418914347163 0.039910488994299005 0.2741951903826211 0.15314421211022122 0.13644073426711906 -0.15173429413862669 0.006088898865144051 -0.4016092971374851 0.1529663774612531 0.14012674102288913 0.04586514138094347 0.23633718914561969 -0.4487661263323743 -0.097937698333802 0.1642817531379136 -0.27938889374055514 0.4569344399909536 -0.10935762137671626 -0.2408757183617986 -0.030757428737995782
下|-0.00816587891761154 0.03991320315219274 0.27419430885996415 0.1531414800571016 0.1364399225023585 -0.15172275830649729 0.006095831278537332 -0.40161689806626694 0.15296362160225566 0.14012031560745553 0.04586518614869348 0.23633413631843025 -0.44876828769213883 -0.09794185838724076 0.16428609926292226 -0.2793917777067777 0.4569314432162035 -0.10936008365922911 -0.2408740335384673 -0.030755942102985975
继续|-0.008167414587587477 0.039915669725838855 0.2741935076531368 0.15313899714336127 0.1364391847317742 -0.15171227469080312 0.006102131326609203 -0.40162380548872834 0.15296111715008942 0.14011447624355206 0.04586522686973402 0.23633136186671144 -0.44877025176032215 -0.09794563888812632 0.16429004887597434 -0.2793943985020346 0.45692871968382875 -0.1093623212869256 -0.2408725023183409 -0.030754591057457398
座位|-0.008168810247792526 0.03991791136943935 0.27419277942988896 0.1531367405859301 0.13643851419431474 -0.1517027470261033 0.006107856870296802 -0.4016300828879335 0.15295884109760116 0.14010916931939502 0.04586526390795229 0.23632884033656013 -0.44877203661246406 -0.09794907457877282 0.16429363826877846 -0.27939678022354564 0.4569262444131285 -0.10936435482401251 -0.2408711106614582 -0.030753363198433345
铺位|-0.008170078696529753 0.0399199486522147 0.2741921175298913 0.15313468969624836 0.13643790474953713 -0.15169408790442232 0.006113060445498897 -0.4016357878996783 0.15295677255564133 0.14010434615519357 0.04586529759484551 0.2363265486136497 -0.4487736586564998 -0.09795219700175642 0.16429690039112005 -0.2793989447478252 0.45692399471880657 -0.1093662029406707 -0.24086984581744217 -0.03075224726382253
乘坐|-0.008171231556414617 0.03992180025239358 0.27419151590272167 0.15313282568579445 0.13643735082014868 -0.15168621795154427 0.0061177897584895535 -0.40164097285732187 0.15295489255591235 0.14009996254464613 0.04586532823234623 0.2363244657060845 -0.4487751327886119 -0.09795503479800627 0.16429986516211081 -0.27940091193780453 0.456921949998045 -0.10936788258951909 -0.2408686962059628 -0.0307512330263773
进站|-0.008172279383381966 0.0399234831327908 0.27419096905164997 0.15313113148999988 0.1364368473399541 -0.1516790650814157 0.006122088134318157 -0.401645685284772 0.152953183872543 0.14009597833988938 0.0458653560954114 0.23632257254777225 -0.44877647253417086 -0.09795761397653832 0.1643025597518445 -0.27940269983020766 0.4569200915376768 -0.10936940916528885 -0.24086765130846857 -0.030750311197697902
获取|-0.008173231765412285 0.039925012699783304 0.27419047198266777 0.15312959160875758 0.13643638970668345 -0.1516725638209911 0.006125994922815522 -0.4016499683427434 0.15295163086054653 0.14009235707563894 0.04586538143439302 0.23632085182031362 -0.4487776901752497 -0.09795995815862983 0.16430500883637514 -0.2794043248051394 0.45691840233949943 -0.10937079664936533 -0.2408667015700912 -0.030749473341298413
人身|-0.00817409741197671 0.03992640294730533 0.2741900201582621 0.15312819196191182 0.1364359737392326 -0.1516666546986527 0.006129545866345257 -0.4016538612328707 0.15295021930951164 0.14008906562870477 0.045865404477207376 0.23631928779161251 -0.4487787968660411 -0.0979620887989402 0.16430723482863266 -0.2794058017396328 0.4569168669619751 -0.1093720577406814 -0.24086583831074246 -0.030748711793852013
学生票|-0.008174884235098039 0.03992766658731717 0.2741896094554822 0.15312691975828394 0.1364355956388921 -0.1516612836900408 0.006132773433013101 -0.40165739956378366 0.152948936311046 0.14008607390945355 0.045865425431318746 0.23631786616959646 -0.44877980273736523 -0.09796402538582294 0.16430925808761568 -0.27940714414672513 0.4569154713767373 -0.10937320397429134 -0.24086505364451774 -0.03074801959382384
检票|-0.008175599422834037 0.039928815168053224 0.27418923612789414 0.15312576337693304 0.136435251954185 -0.15165640171575853 0.006135707118668327 -0.401660615682828 0.15294777013864275 0.14008335458214063 0.04586544448555232 0.23631657396959382 -0.44878071699133165 -0.09796578562284429 0.16431109710796496 -0.27940836430146454 0.456914202838487 -0.10937424582881895 -0.24086434040661323 -0.030747390416779784
我该|-0.008176249505908381 0.03992985918122321 0.27418889677105596 0.15312471225948374 0.1364349395489709 -0.15165196418597568 0.0061383737206942264 -0.40166353897674606 0.15294671013877661 0.14008088281134468 0.04586546181175044 0.23631539939406768 -0.4487815479871133 -0.09796738559331898 0.16431276869180628 -0.2794094733551141 0.4569130497670015 -0.10937519282385201 -0.24086369208704175 -0.03074681851673185
要|-0.008176840418142112 0.03993080815922268 0.27418858829118353 0.15312375681246543 0.13643465557350692 -0.1516479305874503 0.006140797586284213 -0.40166619614428956 0.15294574663215418 0.14007863603201184 0.04586547756628478 0.23631433172352706 -0.4487823033186866 -0.09796883990949032 0.16431428810456047 -0.2794104814386827 0.4569120016401032 -0.1093760536082464 -0.24086310277049994 -0.03074629867294383
可以|0.0332053952441425 -0.07893103935713394 -0.24873254529623628 -0.10525452693418916 -0.11816112398787192 -0.028420391492170904 -0.11001869467768492 0.4979676759219039 -0.10474197238588963 -0.03730280429032585 -0.04450361729889954 -0.1799212929153448 0.461268857133352 0.1560981120607994 -0.22228990472297094 0.310293389999537 -0.3915447568213112 0.14149559848997575 0.20482271647821246 0.0070406236561147756
时间|-0.008177377717900844 0.03993167105836738 0.2741883077809283 0.15312288802863117 0.13643439735270724 -0.1516442628376436 0.006143001605713676 -0.40166861230103773 0.1529448704779852 0.14007659303862854 0.045865491867202526 0.2363133608900533 -0.4487829901167803 -0.09797016233470722 0.1643156697037122 -0.27941139808013443 0.4569110485452008 -0.1093768363201818 -0.2408625668967468 -0.0307458259817657
差额|-0.008177865943772126 0.03993245510983139 0.27418805289250403 0.15312209861487364 0.13643416271835979 -0.15164093024027872 0.006145004217289025 -0.4016708076314643 0.15294407443464034 0.14007473672106213 0.045865504896427045 0.23631247875167954 -0.44878361414863527 -0.0979713638780833 0.16431692503653342 -0.27941223094275675 0.4569101825546772 -0.10937754749360656 -0.24086207998193604 -0.03074539647895186
推出|-0.008178309746915996 0.03993316781746762 0.27418782118931284 0.15312138102652695 0.1364339494297579 -0.15163790088200585 0.006146824604316154 -0.4016728031880349 0.15294335082727423 0.1400730493108482 0.04586551674279162 0.23631167687397436 -0.44878418138627807 -0.0979724560826851 0.16431806613698555 -0.27941298801207165 0.45690939535342134 -0.10937819395092645 -0.24086163736619112 -0.03074500605653019
进行|-0.008178713172457603 0.039933815678612754 0.27418761056125296 0.153120728723499 0.13643375554371417 -0.15163514714776177 0.00614847936200082 -0.4016746171664553 0.15294269305892094 0.14007151542651622 0.04586552751354891 0.23631094794900623 -0.4487846970039412 -0.09797344890707856 0.16431910340914008 -0.2794136761920162 0.4569086797678592 -0.10937878158653315 -0.24086123501640666 -0.030744651155715452
条件|-0.008179079896620539 0.03993440459793315 0.27418741909045835 0.15312013576207695 0.1364335792941573 -0.1516326439412583 0.006149983571798118 -0.40167626610229334 0.15294209513440138 0.1400701210894713 0.04586553730624989 0.23631028533519963 -0.44878516570354077 -0.09797435140126137 0.16432004630788968 -0.279414301756528 0.4569080292784554 -0.10937931575703505 -0.2408608692671509 -0.03074432854229434
自动|-0.008179413260465387 0.039934939941651995 0.2741872450337523 0.15311959674039344 0.13643341907595039 -0.1516303684545582 0.006151350939911514 -0.4016777650229397 0.15294155160525705 0.14006885359566815 0.045865546209617414 0.2363096829964098 -0.4487855917579488 -0.09797517178982376 0.16432090342581995 -0.27941487040722957 0.45690743795992533 -0.1093798013304816 -0.24086053678706218 -0.030744035276937136
手续|-0.008179716300526026 0.0399354265867863 0.27418708680670756 0.1531191067489061 0.13643327343019404 -0.15162829995884988 0.006152593923047157 -0.40167912758557406 0.15294105751975218 0.1400677013990881 0.04586555430434179 0.23630913544659699 -0.44878597905027606 -0.09797591754745118 0.1643216825720825 -0.2794153873257972 0.45690690042694004 -0.10938024273105502 -0.2408602345483316 -0.03074376868824009
需|-0.00817999177663178 0.03993586896585774 0.27418694296916624 0.15311866132542412 0.13643314103087725 -0.15162641961444945 0.0061537238426088514 -0.40168036620243897 0.15294060837747253 0.14006665400592308 0.04586556166380525 0.2363086376995795 -0.44878633110953275 -0.09797659546748215 0.1643223908440139 -0.2794158572215095 0.45690641178481584 -0.10938064397965062 -0.2408599597989853 -0.030743526348244354
窗口|-0.008180242197176342 0.039936271107497694 0.2741868122120845 0.1531182564142615 0.13643302067275118 -0.1516247102982477 0.006154750988406666 -0.4016814921546028 0.15294020008809386 0.14006570187847345 0.045865568354741634 0.2363081852233969 -0.44878665114301036 -0.09797721172416693 0.16432303469217516 -0.27941628437442495 0.45690596758472346 -0.10938100873072834 -0.24085971003770795 -0.030743306050202215
包裹|-0.008180469842069688 0.03993663667332669 0.2741866933455799 0.15311788832913378 0.1364329112603134 -0.15162315644698426 0.006155684712850711 -0.4016825156952776 0.15293982893393432 0.14006483634785968 0.045865574437836766 0.2363077738988546 -0.44878694206568365 -0.09797777192921071 0.16432361997942052 -0.27941667267459347 0.4569055637830029 -0.10938134030578123 -0.2408594829909726 -0.03074310578838225
华侨|-0.008180676783587136 0.03993696899145302 0.27418658528807127 0.15311755371945437 0.13643281179779995 -0.15162174391488703 0.006156533516510188 -0.40168344614366114 0.1529394915359397 0.14006404953473373 0.045865579968275096 0.23630739998186656 -0.44878720652691484 -0.09797828118313125 0.16432415203455014 -0.27941702565767035 0.45690519670420277 -0.10938164172373437 -0.24085927659226342 -0.030742923739725186
帮别人|-0.008180864905309485 0.03993727108690284 0.27418648705641074 0.15311724953971556 0.13643272138009271 -0.15162045984435024 0.006157305125835114 -0.4016842919701781 0.15293918482278507 0.14006333427725137 0.04586558499623712 0.23630706006924396 -0.4487874469347076 -0.09797874412190966 0.16432463570104566 -0.2794173465372648 0.4569048630075023 -0.10938191572855757 -0.2408590889632003 -0.03074275824717954
计算|-0.008181035919330181 0.03993754570926453 0.274186397756916 0.15311697302167068 0.13643263918445747 -0.15161929254844847 0.00615800656376351 -0.401685060873914 0.15293890600280527 0.14006268406563624 0.045865589567352046 0.2363067510676129 -0.44878766547773596 -0.09797916495936915 0.16432507538134322 -0.27941763823432497 0.45690455965620386 -0.10938216481434956 -0.2408589183963882 -0.03074260780456217
规定|-0.008181191381888959 0.03993779535780409 0.2741863165772225 0.15311672164905965 0.1364325644630374 -0.1516182314041973 0.0061586442138693515 -0.4016857598529631 0.15293865253849337 0.14006209298272904 0.045865593723109735 0.23630647016517464 -0.44878786414535676 -0.09797954752567553 0.16432547507705533 -0.279417903403833 0.45690428389001353 -0.10938239124812627 -0.24085876333983444 -0.030742471042803567
原因|-0.008181332707576629 0.03993802230428423 0.27418624277887726 0.15311649313464423 0.13643249653603115 -0.15161726675557236 0.006159223878645456 -0.40168639526834155 0.15293842212333103 0.14006155564997064 0.04586559750123545 0.23630621480604483 -0.44878804474578954 -0.09797989530231628 0.16432583842551357 -0.27941814445905744 0.4569040331998547 -0.10938259709052485 -0.24085862238278918 -0.03074234671745029
变更|-0.008181461182242214 0.0399382286136981 0.2741861756906098 0.1531162853993409 0.1364324347854945 -0.15161638982538933 0.006159750832460363 -0.4016869729020576 0.15293821266073654 0.14006106717832129 0.045865600936030884 0.23630598266693761 -0.4487882089226336 -0.09798021145388218 0.1643261687329718 -0.27941836359358857 0.4569038053049812 -0.10938278421461523 -0.2408584942428788 -0.030742233697309367
香烟|-0.008181577974721518 0.03993841616310912 0.2741861147022157 0.15311609655325867 0.1364323786497067 -0.1516155926352326 0.006160229869678122 -0.4016874980098761 0.15293802224493552 0.1400606231236617 0.04586560405868436 0.2363057716359772 -0.4487883581698741 -0.09798049885694514 0.1643264690047754 -0.27941856280135924 0.45690359813217934 -0.10938295432299269 -0.24085837775441302 -0.030742130954129518
青藏|-0.008181684147495141 0.03993858665877086 0.2741860592589979 0.1531159248784677 0.13643232761805146 -0.1516148679326934 0.006160665348384734 -0.40168797536926354 0.15293784914357866 0.14006021944626515 0.045865606897552924 0.23630557979344438 -0.44878849384551783 -0.09798076012629885 0.16432674197277572 -0.27941874389483723 0.4569034097968684 -0.10938310896330955 -0.24085827185775974 -0.030742037553224483
终了|-0.008181780666374048 0.03993874165168422 0.27418600885671457 0.15311576881333994 0.1364322812263641 -0.15161420912524845 0.006161061230123878 -0.40168840932295796 0.15293769178194572 0.14005985247396865 0.04586560947841916 0.23630540539427788 -0.4487886171839825 -0.09798099763880394 0.16432699012024174 -0.2794189085215567 0.45690323858592435 -0.10938324954238884 -0.24085817558968797 -0.03074195264495188
第几|-0.008181868409301707 0.03993888255173549 0.27418596303698767 0.15311562693831807 0.13643223905270335 -0.15161361022017036 0.006161421116007447 -0.4016888038185604 0.1529375487285909 0.14005951886870313 0.045865611824724505 0.23630524685217288 -0.44878872930735586 -0.09798121355505729 0.164327215704499 -0.2794190581791407 0.45690308294207044 -0.10938337733905037 -0.24085808807459236 -0.030741875456969377
残疾人|-0.008181948174353556 0.03993901064054475 0.2741859213831289 0.1531154979629816 0.13643220071350792 -0.15161306576991807 0.00616174827953266 -0.4016891624445163 0.1529374186822973 0.14005921559607565 0.0458656139577817 0.2363051027251283 -0.44878883123562613 -0.09798140983908454 0.164327420777503 -0.27941919422895245 0.45690294144968957 -0.10938349351576626 -0.2408580085165162 -0.030741805287197006
